"id","gene_id","synonym"
"54030","28220","Pik4cb"
"54031","29291","-"
"54032","30900","Pros"
"54033","21014","-"
"54034","31118","EP2"
"54035","31118","Ptger-ep2"
"54036","25777","Pthr2"
"54037","22899","-"
"54038","26334","-"
"54039","25060","-"
"54040","24563","Rb2"
"54041","31437","-"
"54042","27071","Rhok"
"54043","22388","-"
"54044","29728","P160Rock"
"54045","29728","ROCK-I"
"54046","30418","S6K-alpha 1"
"54047","28017","-"
"54048","28657","p11"
"54049","31000","-"
"54050","24086","Rantes"
"54051","24086","Scya5"
"54052","21498","Acat-1"
"54053","22896","-"
"54054","23228","-"
"54055","25699","-"
"54056","28213","Stx3a"
"54057","27442","Stx4a"
"54058","20278","Munc18b"
"54059","22182","-"
"54060","24162","Tbg"
"54061","25601","COUP-TFI"
"54062","20856","TGF-B2"
"54063","24987","TGF-beta 2"
"54064","24987","Tgfbr2T"
"54065","23326","ERBA1"
"54066","23326","Thra1"
"54067","23326","c-erbA-1"
"54068","22226","Tieg"
"54069","30828","-"
"54070","24200","TPP-2"
"54071","31345","-"
"54072","26905","-"
"54073","29115","-"
"54074","31889","-"
"54075","26755","-"
"54076","30065","Actx"
"54077","29976","Cib"
"54078","29976","Sip2-28"
"54079","20279","-"
"54080","26021","-"
"54081","27125","PiT-1"
"54082","23717","Sug1"
"54083","31702","Zp-2"
"54084","20502","Mor1"
"54085","24241","-"
"54086","24828","Conneck1"
"54087","27279","Gstm3"
"54088","22968","Dd96"
"54089","22968","Map17"
"54090","20323","-"
"54091","29866","Par3"
"54092","28201","Futa"
"54093","25162","-"
"54094","27665","SH3P13"
"54095","27665","Sh3d2c1"
"54096","30995","SH3P8"
"54097","27529","-"
"54098","26656","Miz1"
"54099","27556","AKAP12A"
"54100","27556","AKAP12B"
"54101","27556","AKAP12G"
"54102","26958","AGS2"
"54103","26958","Tctex1"
"54104","27777","Megf3"
"54105","31363","Megf2"
"54106","22642","Megf5"
"54107","25787","Megf7"
"54108","24075","-"
"54109","31127","rPop"
"54110","20930","-"
"54111","20152","Mttfa"
"54112","25420","Cyr61"
"54113","30417","-"
"54114","27006","-"
"54115","28227","-"
"54116","26904","OCT3"
"54117","26904","Oat3"
"54118","26904","Roct"
"54119","25897","N-cadherin"
"54120","27809","-"
"54121","20324","-"
"54122","23828","Siat9"
"54123","20437","-"
"54124","27745","-"
"54125","29814","Tim"
"54126","23831","y+LAT1"
"54127","23727","-"
"54128","26148","Net"
"54129","27948","Fadsd6"
"54130","30726","MT5MMP"
"54131","30726","MTMMP5"
"54132","30726","Mt5-mmp"
"54133","31551","Dsipi"
"54134","31551","Gilz"
"54135","26157","Rod1"
"54136","21632","Ppargc1"
"54137","26478","Fcn1"
"54138","23395","Agtrl1"
"54139","23395","Apj"
"54140","25915","-"
"54141","24458","-"
"54142","23089","-"
"54143","23899","Impa1-L"
"54144","23457","-"
"54145","28329","-"
"54146","24652","Sh3p7"
"54147","24652","abp1"
"54148","25077","-"
"54149","27432","-"
"54150","22205","Aif"
"54151","22205","Pdcd8"
"54152","27403","Cln2"
"54153","28270","Kir6.2"
"54154","31420","-"
"54155","20025","nSMase"
"54156","27259","Gpr24"
"54157","27259","Mch-1r"
"54158","27259","Slc1"
"54159","28202","Naaladasel"
"54160","31112","Bsep"
"54161","31112","Spgp"
"54162","22586","CDKN4"
"54163","22586","Cdki1b"
"54164","22586","Kip1"
"54165","22586","P27KIP1"
"54166","22586","p27"
"54167","20963","LIS1"
"54168","21664","-"
"54169","23280","-"
"54170","29802","Nt3"
"54171","29802","Nts3"
"54172","30683","-"
"54173","21720","-"
"54174","23523","Rpa1"
"54175","23523","Rpo1-4"
"54176","27026","RPA2"
"54177","27026","Rpo1-2"
"54178","27837","Pra1"
"54179","26995","Cypin"
"54180","21547","-"
"54181","21803","-"
"54182","25647","Mint1"
"54183","26169","Mint2"
"54184","27961","Mint3"
"54185","25817","Vgat"
"54186","25817","Viaat"
"54187","25134","NF-L"
"54188","25134","NF68"
"54189","25134","Nfl"
"54190","28316","-"
"54191","31404","Atp6s1"
"54192","31404","C7-1"
"54193","27030","Berp"
"54194","27030","Rnf22"
"54195","24263","ANPK"
"54196","20731","Nrsf"
"54197","20540","-"
"54198","20346","-"
"54199","22763","-"
"54200","25912","-"
"54201","21703","-"
"54202","19949","Kai1"
"54203","26008","Bsc2"
"54204","26008","Nkcc1"
"54205","22903","-"
"54206","21365","Deft"
"54207","26851","NUDR"
"54208","23076","Gpr51"
"54209","25009","-"
"54210","29554","Cis"
"54211","30985","-"
"54212","23991","5T4"
"54213","23991","WAIF1"
"54214","21797","-"
"54215","29797","Gm1959"
"54216","25175","CDK4"
"54217","27035","-"
"54218","20024","MGC-24v"
"54219","21210","-"
"54220","32016","-"
"54221","22733","-"
"54222","21889","-"
"54223","26918","-"
"54224","29715","Fat"
"54225","29715","Fath"
"54226","27498","dvl-1"
"54227","24482","Snk"
"54228","22887","Tif2"
"54229","21875","-"
"54230","26727","-"
"54231","22610","-"
"54232","24801","-"
"54233","22181","BKCa"
"54234","22181","KCNMA1b"
"54235","22181","KCNMA1c"
"54236","22181","Kcnma"
"54237","22181","Slo"
"54238","22181","cbv1"
"54239","23571","-"
"54240","21693","NI-250"
"54241","21693","Nogo"
"54242","21693","Nogo-A"
"54243","21693","Vp20"
"54244","21693","r"
"54245","21693","rat N"
"54246","21693","rat NogoA"
"54247","23972","AGE-R3"
"54248","23972","CBP30"
"54249","23972","L-34"
"54250","23972","gal-3"
"54251","27463","ASTIV"
"54252","27463","Mx-ST"
"54253","27463","PST-1"
"54254","27463","St1a1"
"54255","27463","Stm"
"54256","27463","Stp1"
"54257","27463","Sult1a3"
"54258","26791","AGT2"
"54259","27580","VEGF-A"
"54260","27580","VEGF111"
"54261","27580","VEGF164"
"54262","27580","VPF"
"54263","27580","Vegf"
"54264","24994","-"
"54265","30617","Scd"
"54266","24757","Dpp2"
"54267","25535","LCA1"
"54268","25535","LCA2"
"54269","25535","LCA3"
"54270","31895","ZnBP"
"54271","20345","-"
"54272","23508","-"
"54273","26753","-"
"54274","22011","Csda"
"54275","22011","Dbpa"
"54276","22011","Yb2"
"54277","23142","XY40"
"54278","23142","p47"
"54279","27533","TRPV1_SON"
"54280","27533","VR.5'sv"
"54281","27533","Vr1"
"54282","27533","Vr1l1"
"54283","24358","Pres"
"54284","24358","prestin"
"54285","32050","-"
"54286","21398","Gipc"
"54287","21398","Rgs19"
"54288","21398","Rgs19ip1"
"54289","30585","Idax"
"54290","29924","Ania4"
"54291","29924","Cpg16"
"54292","29924","Dcamkl1"
"54293","24771","Ad4BP/SF-1"
"54294","24771","Ad4bp"
"54295","24771","Ftzf1"
"54296","24771","Sf-1"
"54297","21569","Tf2a"
"54298","21569","TfIIa"
"54299","23936","BAF60b"
"54300","31103","Nrn"
"54301","20807","-"
"54302","31706","Nude"
"54303","26046","-"
"54304","28120","-"
"54305","22675","CaBP28K"
"54306","21422","p70 S6K-alpha"
"54307","23572","TACIP18"
"54308","23572","mda-9"
"54309","22412","-"
"54310","20632","Fet"
"54311","20632","IRL685"
"54312","20632","Pp63"
"54313","22316","-"
"54314","23562","Pkcl"
"54315","23388","-"
"54316","27861","Caspr"
"54317","20593","Duo"
"54318","20593","Hapip"
"54319","20593","Kalirin"
"54320","31883","-"
"54321","22698","EAAT4"
"54322","23555","-"
"54323","25062","RIP1"
"54324","25062","RLIP76"
"54325","21462","-"
"54326","30426","Hmgic"
"54327","26502","-"
"54328","27989","Kvlqt1"
"54329","20473","-"
"54330","28797","-"
"54331","24975","EP4"
"54332","24975","Ptger"
"54333","24975","Ptgerep4"
"54334","23259","-"
"54335","20995","-"
"54336","26829","-"
"54337","27523","Hao3"
"54338","26842","-"
"54339","23475","-"
"54340","21216","-"
"54341","29616","-"
"54342","20539","Adap-s"
"54343","20539","Adps"
"54344","20539","Ads"
"54345","22251","Ipr328"
"54346","27590","Cmkor1"
"54347","27590","Cxcr7"
"54348","27590","Rdc1"
"54349","20228","Cd40l"
"54350","20228","Tnfsf5"
"54351","30351","-"
"54352","27336","AIM-1"
"54353","27336","IKK2"
"54354","31387","Catnb"
"54355","22862","Ssdp"
"54356","22862","Ssdp3"
"54357","24930","Atx1"
"54358","25868","ALDR"
"54359","21581","CIN85"
"54360","21581","Seta"
"54361","28947","Cad"
"54362","23987","ClC-3"
"54363","26237","PRP"
"54364","26237","Plfr"
"54365","26944","RCO4-3"
"54366","26944","Rab6"
"54367","26944","Rab6b"
"54368","31342","-"
"54369","24662","-"
"54370","21027","PXR"
"54371","30689","-"
"54372","25035","Pglyrp"
"54373","25035","Pgrp"
"54374","27808","Igifbp"
"54375","29784","-"
"54376","31493","-"
"54377","22701","-"
"54378","30234","Kif4"
"54379","30806","-"
"54380","21695","-"
"54381","22518","Ac2-628"
"54382","31105","Tnfip6"
"54383","28902","C1qRp"
"54384","28902","C1qr1"
"54385","28902","Ly68"
"54386","26893","-"
"54387","21115","-"
"54388","23687","Siahbp1"
"54389","26775","sFRP-1"
"54390","28490","Cx30"
"54391","28490","Cxnf"
"54392","21594","Sip1"
"54393","23499","-"
"54394","23950","3OST-I"
"54395","25070","-"
"54396","31596","-"
"54397","29564","-"
"54398","23216","Bteb2"
"54399","23216","IKLF"
"54400","23216","bteb2"
"54401","22692","-"
"54402","27879","-"
"54403","30893","-"
"54404","24903","Esp3"
"54405","24945","-"
"54406","22492","-"
"54407","23895","-"
"54408","23716","Asah"
"54409","20131","-"
"54410","22404","Nrage"
"54411","27399","-"
"54412","28581","-"
"54413","25782","Dp103"
"54414","22368","-"
"54415","21201","Gpr9"
"54416","23763","Spnr"
"54417","24452","-"
"54418","30771","-"
"54419","25036","Fkhr"
"54420","25036","Foxo1a"
"54421","21123","HHNMC"
"54422","21123","HNBC1"
"54423","21123","KNBC"
"54424","21123","NBC2"
"54425","21123","Nbc1"
"54426","21123","Nbc4"
"54427","21123","PNBC"
"54428","21123","SLC4A5"
"54429","30818","-"
"54430","25083","Sap155"
"54431","26076","Dnpi"
"54432","26076","Vglut2"
"54433","30469","FGF-13"
"54434","26369","-"
"54435","27988","FEN-1"
"54436","21311","Qscn6"
"54437","21311","Qsox"
"54438","21311","Sox-2"
"54439","21311","rSOx"
"54440","20813","-"
"54441","21303","-"
"54442","24172","Trp4"
"54443","24172","Trrp4"
"54444","27715","-"
"54445","22807","Stau"
"54446","29462","ARAT"
"54447","29462","Dgat"
"54448","22597","Adrg34"
"54449","22597","Kf1"
"54450","22597","Zfp103"
"54451","20257","-"
"54452","24392","Scg10"
"54453","24392","Scgn10"
"54454","23597","Bsat1"
"54455","23597","Oatp14"
"54456","23597","Slc21a14"
"54457","22972","Nckx2"
"54458","25402","Lat2"
"54459","25402","Lat4"
"54460","24131","RIM1a"
"54461","24131","Rim1"
"54462","27736","Ara55"
"54463","27736","Hic-5"
"54464","27968","-"
"54465","20147","-"
"54466","27588","-"
"54467","28161","-"
"54468","21326","-"
"54469","24859","-"
"54470","29889","-"
"54471","23816","-"
"54472","29665","Rab9"
"54473","24569","-"
"54474","24317","Prkcabp"
"54475","26192","-"
"54476","31842","Calt"
"54477","28151","Nucb"
"54478","23090","-"
"54479","24187","-"
"54480","22857","Tmp21"
"54481","28223","Hepc"
"54482","29032","SLP-M"
"54483","29710","Oatp5"
"54484","29710","Slc21a13"
"54485","30613","-"
"54486","22825","Cox4b"
"54487","22825","CoxIV-2"
"54488","23248","Neb1"
"54489","31219","Neb2"
"54490","31036","-"
"54491","20723","-"
"54492","25487","Mcd"
"54493","31728","-"
"54494","25003","-"
"54495","28162","-"
"54496","24099","Sp17"
"54497","24372","-"
"54498","24277","-"
"54499","25675","Pmp26p"
"54500","21348","-"
"54501","20393","-"
"54502","23675","-"
"54503","26546","Ab1-346"
"54504","31465","Cdw92"
"54505","31465","Ctl1"
"54506","27595","Hpcl2"
"54507","27595","Phyh2"
"54508","28517","Glut8"
"54509","31197","CNGgust"
"54510","26703","Cgn2"
"54511","26703","rOCNC2"
"54512","22659","-"
"54513","23946","Ucp4"
"54514","22442","Bmcp1"
"54515","20352","Abc8"
"54516","24818","Jub"
"54517","31957","Nckx3"
"54518","32005","-"
"54519","25944","NM23-dr"
"54520","25665","-"
"54521","28163","-"
"54522","31312","BMP-7"
"54523","23474","-"
"54524","21357","-"
"54525","31850","Dlg2"
"54526","25176","Naalad"
"54527","31645","Ps-pla1"
"54528","31645","Pspla1"
"54529","21660","Veli1"
"54530","26832","DIG-2"
"54531","26832","Prkcdbp"
"54532","26832","Srbc"
"54533","24052","Ant1"
"54534","24397","Glnh"
"54535","25887","Arc"
"54536","21776","Sos1"
"54537","28049","P66shc"
"54538","27330","Pkcq"
"54539","31548","Amida"
"54540","24411","-"
"54541","31528","Pctaire2bp"
"54542","23949","Cht1"
"54543","25827","Tc10"
"54544","27217","Sup"
"54545","25239","-"
"54546","20921","Rok1"
"54547","27742","-"
"54548","27458","-"
"54549","29849","-"
"54550","23131","Nbs1"
"54551","20934","C2ta"
"54552","20934","Mhc2ta"
"54553","24165","Twist"
"54554","23203","-"
"54555","23052","Sybl1"
"54556","24401","Z"
"54557","20197","Abc50"
"54558","26302","Gpr175"
"54559","26302","Tpra40"
"54560","25273","Npps"
"54561","25273","Pc1"
"54562","26785","-"
"54563","27067","Oat2"
"54564","24150","gcd-10"
"54565","26312","-"
"54566","30297","-"
"54567","24297","-"
"54568","21978","-"
"54569","24408","Norbin"
"54570","31452","-"
"54571","23134","Tie-2"
"54572","23134","Tie2"
"54573","26315","Agpt2"
"54574","26315","Ang-2"
"54575","27814","-"
"54576","22141","Agpt"
"54577","22141","Agpt1"
"54578","22141","Ang-1"
"54579","26155","Cx3c"
"54580","26155","Scyd1"
"54581","21004","Recc1"
"54582","31164","-"
"54583","24909","Pip5k2b"
"54584","23530","-"
"54585","21057","Ox40l"
"54586","21057","Tnlg2b"
"54587","31089","-"
"54588","27013","Calm"
"54589","30948","Sh2-b"
"54590","30948","Sh2b"
"54591","30948","Sh2bpsm1"
"54592","24764","-"
"54593","20274","Edg2"
"54594","20274","G10"
"54595","20274","LPA1"
"54596","25613","Hrmt1l3"
"54597","31450","Trrp1"
"54598","22277","Trrp6"
"54599","31305","CGP-39"
"54600","31305","Chil1"
"54601","31305","GP-39"
"54602","21410","-"
"54603","23540","-"
"54604","21599","Ddx39"
"54605","21599","Ddxl"
"54606","21049","Cish3"
"54607","21049","Socs-3"
"54608","21049","Ssi-3"
"54609","27467","Ptch"
"54610","27467","Ptch2"
"54611","20414","-"
"54612","30096","ET"
"54613","25742","S1p"
"54614","25742","Ski-1"
"54615","20543","Car1"
"54616","21907","Lztr2"
"54617","21907","Rgpr"
"54618","20799","Sec31l1"
"54619","20799","VAP1"
"54620","25006","Pcdh21"
"54621","23643","D2Sut1e"
"54622","23643","Noe1"
"54623","29707","Glnb2"
"54624","29707","Hbb-y"
"54625","29707","Hbe1"
"54626","20396","Cain"
"54627","21022","-"
"54628","21185","Atp6k"
"54629","21185","Atp6v0e"
"54630","21185","Dsr-1A"
"54631","21185","dsr-1"
"54632","26943","FATP"
"54633","22615","-"
"54634","24952","Lcn7"
"54635","24952","gis5"
"54636","25548","Roaz"
"54637","25548","Znf423"
"54638","21443","GOS28"
"54639","21443","p28"
"54640","24731","-"
"54641","26301","-"
"54642","24308","Mrp14"
"54643","27262","-"
"54644","20520","-"
"54645","25980","-"
"54646","29037","-"
"54647","21638","PC12-PTP1"
"54648","21638","Pcptp1"
"54649","21638","R-PTP-R"
"54650","22067","Plgf"
"54651","23341","DRCF-5"
"54652","28006","B61"
"54653","21677","Zrp"
"54654","28925","Peg5"
"54655","30751","-"
"54656","21543","Gnt2"
"54657","20013","cca1"
"54658","26650","-"
"54659","26129","Acs5"
"54660","26129","Facl5"
"54661","20218","Bat3"
"54662","23867","-"
"54663","25949","-"
"54664","26881","-"
"54665","21128","Osi"
"54666","21128","ZIP"
"54667","21128","ZIP3"
"54668","28269","Aoeb166"
"54669","29946","-"
"54670","28530","Cryac"
"54671","28530","Hsp22"
"54672","25693","GC-D"
"54673","25693","Gucy2d"
"54674","25693","Gucy2ep"
"54675","25693","ONE-GC"
"54676","29713","NgR"
"54677","29713","NgR1"
"54678","29713","Nogor"
"54679","26051","Tar1"
"54680","26051","Trar1"
"54681","26051","taR-1"
"54682","22189","Xtrp3"
"54683","22189","rB21a"
"54684","31479","Sep15"
"54685","26498","-"
"54686","22228","Nup84"
"54687","22228","Prei2"
"54688","31727","Prx2"
"54689","24100","-"
"54690","27688","-"
"54691","20865","-"
"54692","27321","-"
"54693","23225","-"
"54694","31484","TERP"
"54695","21373","-"
"54696","30817","C5r1"
"54697","23570","-"
"54698","25258","Acvrinp1"
"54699","25258","Acvrip1"
"54700","25258","S-SCAM"
"54701","20506","-"
"54702","27386","Acs4"
"54703","27386","Facl4"
"54704","24289","Bft"
"54705","23835","Tfcoup2"
"54706","29722","-"
"54707","27193","UDPGT 1-6"
"54708","27193","Udpgt"
"54709","27193","Ugt1"
"54710","27193","Ugt1a7"
"54711","27401","P2x5"
"54712","28058","Cpi17"
"54713","24853","EF-G"
"54714","24853","Efg"
"54715","24853","Gfm"
"54716","25950","-"
"54717","21221","-"
"54718","31671","-"
"54719","25573","Acs3"
"54720","25573","Facl3"
"54721","31453","Dao1"
"54722","23974","-"
"54723","31263","Egfl4"
"54724","23430","Flrg"
"54725","27213","Bec2"
"54726","27325","-"
"54727","20160","Krox20"
"54728","23449","Fcn2"
"54729","22156","MT-SP1"
"54730","27924","Munc18-c"
"54731","23823","-"
"54732","21170","-"
"54733","27916","-"
"54734","30218","Cyslt1"
"54735","23027","Sc5dl"
"54736","28341","-"
"54737","22170","-"
"54738","24578","-"
"54739","20977","Mip-2"
"54740","20977","Scyb2"
"54741","24515","Bcdo"
"54742","24515","Bcmo1"
"54743","31158","Kremen"
"54744","24763","Actn2lp"
"54745","24763","Alp"
"54746","28099","Csx"
"54747","28099","Nkx2.5"
"54748","20881","Vegfr3"
"54749","24284","-"
"54750","27969","-"
"54751","20636","DLP1"
"54752","20636","Dnml1"
"54753","20636","Drp1"
"54754","30182","P2X2"
"54755","21000","Mrck"
"54756","21000","Pk428"
"54757","27566","-"
"54758","28949","-"
"54759","31056","-"
"54760","29518","Cspg2"
"54761","22460","-"
"54762","20843","Akap84"
"54763","27459","-"
"54764","31370","Gros1"
"54765","31370","Lepre1"
"54766","29997","CSG18"
"54767","29997","Dlg3"
"54768","29997","Dusp3"
"54769","20491","Aps"
"54770","20239","Cgrp-rcp"
"54771","31578","-"
"54772","28001","RYR-1"
"54773","28001","Ryr1l"
"54774","26884","-"
"54775","23387","-"
"54776","30190","Chk2"
"54777","30190","Rad53"
"54778","25120","ICAD-S"
"54779","27199","Rlf"
"54780","24508","-"
"54781","30897","-"
"54782","23231","-"
"54783","27951","-"
"54784","25572","CaT1"
"54785","25572","Ecac2"
"54786","25572","Otrpc3"
"54787","31640","Cdk107"
"54788","31640","Slfn3"
"54789","22169","Pde6g"
"54790","22433","Drip78"
"54791","31194","Wnt"
"54792","21981","-"
"54793","27488","-"
"54794","31626","Mrg1"
"54795","30680","MRG-2"
"54796","30680","Mrg2"
"54797","31846","Scya28"
"54798","23847","-"
"54799","21620","Mkk6"
"54800","23853","Biklk"
"54801","23853","Blk"
"54802","26052","-"
"54803","26143","GKLF"
"54804","24112","Ank"
"54805","24112","SLC61A1"
"54806","26715","FBPase"
"54807","31917","-"
"54808","20973","Ded"
"54809","23369","-"
"54810","25099","GPR69A"
"54811","25099","p40"
"54812","20532","-"
"54813","24101","Asc-1"
"54814","24381","E4BP4"
"54815","31919","Gs2na"
"54816","31919","Sg2na"
"54817","29237","-"
"54818","20463","-"
"54819","21431","netrin-1"
"54820","23427","-"
"54821","25558","Pi4KII"
"54822","30003","Casp11"
"54823","21633","-"
"54824","27980","Beclin1"
"54825","24873","P85spr"
"54826","24873","Pak3bp"
"54827","29969","-"
"54828","27574","DLK-1"
"54829","27574","Pref-1"
"54830","27574","Zog"
"54831","22510","Nb-2"
"54832","27435","Da41"
"54833","22070","ARK-2"
"54834","22070","Aim1"
"54835","22070","STK-1"
"54836","22070","Stk12"
"54837","27245","-"
"54838","31521","-"
"54839","22045","-"
"54840","24936","Clecsf13"
"54841","24936","Kclr"
"54842","27224","Nis"
"54843","21914","-"
"54844","22447","-"
"54845","20554","Atp5g3"
"54846","24274","Emap2"
"54847","24274","Scye1"
"54848","25386","Plce"
"54849","28589","-"
"54850","20460","Fln29"
"54851","26598","-"
"54852","30596","Hps"
"54853","20498","Zp-3"
"54854","30636","Cyp40"
"54855","25899","-"
"54856","25650","Ifitm3l"
"54857","25650","Ifitml"
"54858","25427","Uae1"
"54859","24422","Eb1"
"54860","24385","Fbp21"
"54861","25935","PTPepsilon"
"54862","26160","UOX-2"
"54863","26160","Uri"
"54864","26160","Uri2"
"54865","22779","-"
"54866","20762","Bklf"
"54867","20762","Tef-2"
"54868","30904","-"
"54869","20103","Cip1"
"54870","20103","UV96"
"54871","20103","Waf1"
"54872","21446","3CH134"
"54873","21446","CL100"
"54874","21446","MKP-1"
"54875","21446","Mkp1"
"54876","21446","Ptpn16"
"54877","25428","ShcC"
"54878","22192","-"
"54879","23582","-"
"54880","20837","Risc"
"54881","30029","-"
"54882","25033","Argbp2"
"54883","26731","MP20"
"54884","26731","Mp19"
"54885","24544","-"
"54886","25683","ZO-2"
"54887","22372","UBP-t"
"54888","31266","Cc1-3"
"54889","31266","J6b7"
"54890","31266","Tj6"
"54891","24657","MIDA1"
"54892","24657","Zrf2"
"54893","31739","JIP1"
"54894","31739","Jip-1"
"54895","31739","Mapk8ip"
"54896","27659","Imp13"
"54897","27659","Lgl2"
"54898","23808","PI-12"
"54899","23808","raPIT5a"
"54900","23650","Akr1b14"
"54901","23650","Avdp"
"54902","23650","MVDP"
"54903","26999","Aib3"
"54904","26999","NRC"
"54905","26999","PRIP"
"54906","26999","RAP250"
"54907","26999","Trbp"
"54908","24535","Ifngr"
"54909","25440","-"
"54910","26209","Lrtm4"
"54911","20512","-"
"54912","25818","CaT2"
"54913","25818","Ecac1"
"54914","29511","-"
"54915","27627","-"
"54916","26219","Ghd5"
"54917","26219","Prlpm"
"54918","23685","Hsn2"
"54919","23685","Prkwnk1"
"54920","28649","ARMS"
"54921","21886","Sac1"
"54922","21351","DRS1"
"54923","21351","aspRS"
"54924","24536","Txn"
"54925","21711","Spf"
"54926","24589","BIGH3"
"54927","24589","Big-h3"
"54928","28280","KT4.1"
"54929","28280","TRAAK"
"54930","23546","Sna"
"54931","23329","Grasp1"
"54932","30852","PAR4"
"54933","28152","Hst"
"54934","28152","Hst1"
"54935","20661","Gs32"
"54936","21069","E3karp"
"54937","20086","Bak"
"54938","21161","M-rip"
"54939","21161","Mrip"
"54940","21161","Rhoip3"
"54941","21161","p116Rip"
"54942","23723","-"
"54943","30789","-"
"54944","27531","GLYT-1"
"54945","27531","GLYT-1b"
"54946","27531","Glyt1"
"54947","23789","TIMP-1"
"54948","23789","Timp"
"54949","29474","Ebf"
"54950","29474","Olf1"
"54951","23352","-"
"54952","21683","Brn5"
"54953","20863","dRalb"
"54954","24336","Mrp8"
"54955","24519","PC6"
"54956","24519","Pc5"
"54957","21925","-"
"54958","27409","Atp5c1"
"54959","20531","-"
"54960","22798","Plod"
"54961","22755","-"
"54962","22338","-"
"54963","27343","-"
"54964","22749","Girk3"
"54965","22749","Kir3.3"
"54966","26663","-"
"54967","26595","-"
"54968","20596","Ap50"
"54969","20596","Clapm1"
"54970","20596","mu2"
"54971","26017","GC-B"
"54972","26017","NPR-B"
"54973","23431","-"
"54974","20653","ERK-2"
"54975","20653","ERT1"
"54976","20653","Erk2"
"54977","20653","p42-MAPK"
"54978","20355","-"
"54979","28260","-"
"54980","26180","D17TPL2"
"54981","26180","Tpl-2"
"54982","26180","Tpl2"
"54983","28752","-"
"54984","22253","ERp-72"
"54985","22253","Erp70"
"54986","22253","Erp72"
"54987","27041","Cacnlb2"
"54988","29184","Gm-csf"
"54989","29184","Gmcsf"
"54990","30978","Nat2a"
"54991","24030","SgIII"
"54992","24736","PHAS-I"
"54993","24279","Mip1-b"
"54994","24279","Scya4"
"54995","28044","BNPI"
"54996","28044","Vglut1"
"54997","31757","-"
"54998","26885","-"
"54999","27281","Cnt1"
"55000","30064","-"
"55001","21766","Nsp"
"55002","22794","PLA2P"
"55003","22794","Plap"
"55004","29884","-"
"55005","25217","Hirk2"
"55006","29904","Srp54"
"55007","30540","-"
"55008","26770","D123"
"55009","19965","-"
"55010","22068","Axcam"
"55011","22068","Big-2"
"55012","23611","Dnci2"
"55013","23611","Dncic2"
"55014","27576","ICA512"
"55015","27576","Ia-2"
"55016","28293","-"
"55017","28762","Mkp3"
"55018","22645","Atp6s14"
"55019","26843","Arp"
"55020","28853","p58"
"55021","24950","Mekk1"
"55022","21552","Nzf-1"
"55023","21552","Nzf1"
"55024","21552","Nztf1"
"55025","27624","-"
"55026","21814","M110"
"55027","21814","MBSP"
"55028","21814","Mypt1"
"55029","28418","Cdk5r"
"55030","28418","p35"
"55031","24470","-"
"55032","22995","Jundm2"
"55033","22995","Jundp2"
"55034","27908","Frag1"
"55035","31462","Raldh-2"
"55036","26870","Par-2"
"55037","26870","Par2"
"55038","23778","Cgr19"
"55039","25082","-"
"55040","24732","DAP-2"
"55041","24732","SAPAP2"
"55042","29608","-"
"55043","24415","-"
"55044","25179","-"
"55045","25644","-"
"55046","25396","Ptph6"
"55047","25396","Shp-1"
"55048","29669","NF"
"55049","30546","Pscd1"
"55050","30546","Sec7"
"55051","28231","Arno"
"55052","28231","Pscd2"
"55053","28231","Sec7"
"55054","28231","Sec7B"
"55055","20309","Pscd3"
"55056","20309","Sec7"
"55057","20309","Sec7C"
"55058","27088","Ncl-4"
"55059","30325","Kv4.1"
"55060","27360","Siat8d"
"55061","30393","-"
"55062","29285","Kap1"
"55063","29285","Krip1"
"55064","29285","Tif1b"
"55065","27043","-"
"55066","23412","Gpa1"
"55067","30710","-"
"55068","23586","-"
"55069","20165","Acc2"
"55070","30060","-"
"55071","29512","Abcc5a"
"55072","29512","Mrp5"
"55073","26330","Epb4.1l3"
"55074","26330","Kiaa0987"
"55075","24636","-"
"55076","29601","CDCrel-1"
"55077","29601","CDCrel-1A"
"55078","29601","GPIb-beta"
"55079","29601","GPIbB"
"55080","29601","Pnutl1"
"55081","29601","Sept5"
"55082","30644","-"
"55083","22405","Sh3d2a"
"55084","22405","Sh3p4"
"55085","25132","Edg2"
"55086","22933","Erg2"
"55087","27801","-"
"55088","27424","-"
"55089","28253","MAT8"
"55090","31150","Iag2"
"55091","24386","-"
"55092","20829","-"
"55093","27507","Rpb7"
"55094","23648","ERG1"
"55095","21939","Eif2b"
"55096","29412","Ost"
"55097","29412","mcf 2l"
"55098","25040","-"
"55099","25437","-"
"55100","25143","Kv9.1"
"55101","32009","CDK108"
"55102","26805","Fe65l2"
"55103","22395","Cmkbr3"
"55104","24846","-"
"55105","30940","Ckr5"
"55106","30940","Cmkbr5"
"55107","20457","-"
"55108","29636","Mme"
"55109","26411","-"
"55110","27866","-"
"55111","22580","Spam"
"55112","27292","GIF"
"55113","27292","Mt-3"
"55114","30688","MFH"
"55115","24339","-"
"55116","22516","Raga"
"55117","31232","-"
"55118","25879","-"
"55119","26484","-"
"55120","22431","Arl5"
"55121","25272","-"
"55122","20817","IRK2"
"55123","20817","Kir2.1"
"55124","20817","Kir2.2"
"55125","25823","B7"
"55126","29198","Cnx30.3"
"55127","29198","Cnx30.3o"
"55128","29198","Cx30.3"
"55129","29198","Cx30.3o"
"55130","29198","Cxnb"
"55131","29198","Gjb4o"
"55132","31519","2-Oct"
"55133","31519","Oct2"
"55134","26447","-"
