id,name
5247,ENSG00000125255_at
5248,ENSG00000125257_at
5249,ENSG00000125266_at
5250,ENSG00000125285_at
5251,ENSG00000125304_at
5252,ENSG00000125319_at
5253,ENSG00000125337_at
5254,ENSG00000125347_at
5255,ENSG00000125351_at
5256,ENSG00000125352_at
5257,ENSG00000125354_at
5258,ENSG00000125355_at
5259,ENSG00000125356_at
5260,ENSG00000125363_at
5261,ENSG00000125375_at
5262,ENSG00000125378_at
5263,ENSG00000125384_at
5264,ENSG00000125386_at
5265,ENSG00000125388_at
5266,ENSG00000125398_at
5267,ENSG00000125409_at
5268,ENSG00000125414_at
5269,ENSG00000125430_at
5270,ENSG00000125434_at
5271,ENSG00000125445_at
5272,ENSG00000125447_at
5273,ENSG00000125449_at
5274,ENSG00000125450_at
5275,ENSG00000125454_at
5276,ENSG00000125457_at
5277,ENSG00000125458_at
5278,ENSG00000125462_at
5279,ENSG00000125482_at
5280,ENSG00000125484_at
5281,ENSG00000125485_at
5282,ENSG00000125492_at
5283,ENSG00000125503_at
5284,ENSG00000125505_at
5285,ENSG00000125508_at
5286,ENSG00000125510_at
5287,ENSG00000125514_at
5288,ENSG00000125520_at
5289,ENSG00000125522_at
5290,ENSG00000125531_at
5291,ENSG00000125533_at
5292,ENSG00000125534_at
5293,ENSG00000125538_at
5294,ENSG00000125571_at
5295,ENSG00000125611_at
5296,ENSG00000125618_at
5297,ENSG00000125629_at
5298,ENSG00000125630_at
5299,ENSG00000125633_at
5300,ENSG00000125637_at
5301,ENSG00000125648_at
5302,ENSG00000125650_at
5303,ENSG00000125651_at
5304,ENSG00000125652_at
5305,ENSG00000125656_at
5306,ENSG00000125657_at
5307,ENSG00000125675_at
5308,ENSG00000125676_at
5309,ENSG00000125686_at
5310,ENSG00000125691_at
5311,ENSG00000125703_at
5312,ENSG00000125726_at
5313,ENSG00000125730_at
5314,ENSG00000125731_at
5315,ENSG00000125733_at
5316,ENSG00000125735_at
5317,ENSG00000125740_at
5318,ENSG00000125741_at
5319,ENSG00000125743_at
5320,ENSG00000125744_at
5321,ENSG00000125746_at
5322,ENSG00000125753_at
5323,ENSG00000125755_at
5324,ENSG00000125772_at
5325,ENSG00000125775_at
5326,ENSG00000125779_at
5327,ENSG00000125787_at
5328,ENSG00000125788_at
5329,ENSG00000125798_at
5330,ENSG00000125810_at
5331,ENSG00000125812_at
5332,ENSG00000125813_at
5333,ENSG00000125814_at
5334,ENSG00000125815_at
5335,ENSG00000125817_at
5336,ENSG00000125818_at
5337,ENSG00000125820_at
5338,ENSG00000125821_at
5339,ENSG00000125823_at
5340,ENSG00000125826_at
5341,ENSG00000125827_at
5342,ENSG00000125831_at
5343,ENSG00000125834_at
5344,ENSG00000125835_at
5345,ENSG00000125841_at
5346,ENSG00000125843_at
5347,ENSG00000125844_at
5348,ENSG00000125845_at
5349,ENSG00000125846_at
5350,ENSG00000125848_at
5351,ENSG00000125850_at
5352,ENSG00000125851_at
5353,ENSG00000125861_at
5354,ENSG00000125863_at
5355,ENSG00000125864_at
5356,ENSG00000125868_at
5357,ENSG00000125869_at
5358,ENSG00000125870_at
5359,ENSG00000125871_at
5360,ENSG00000125872_at
5361,ENSG00000125875_at
5362,ENSG00000125877_at
5363,ENSG00000125878_at
5364,ENSG00000125879_at
5365,ENSG00000125888_at
5366,ENSG00000125895_at
5367,ENSG00000125898_at
5368,ENSG00000125899_at
5369,ENSG00000125901_at
5370,ENSG00000125903_at
5371,ENSG00000125910_at
5372,ENSG00000125912_at
5373,ENSG00000125944_at
5374,ENSG00000125945_at
5375,ENSG00000125952_at
5376,ENSG00000125965_at
5377,ENSG00000125966_at
5378,ENSG00000125967_at
5379,ENSG00000125968_at
5380,ENSG00000125970_at
5381,ENSG00000125971_at
5382,ENSG00000125975_at
5383,ENSG00000125977_at
5384,ENSG00000125991_at
5385,ENSG00000125995_at
5386,ENSG00000125997_at
5387,ENSG00000125998_at
5388,ENSG00000125999_at
5389,ENSG00000126001_at
5390,ENSG00000126003_at
5391,ENSG00000126005_at
5392,ENSG00000126010_at
5393,ENSG00000126012_at
5394,ENSG00000126016_at
5395,ENSG00000126062_at
5396,ENSG00000126067_at
5397,ENSG00000126070_at
5398,ENSG00000126088_at
5399,ENSG00000126106_at
5400,ENSG00000126107_at
5401,ENSG00000126214_at
5402,ENSG00000126215_at
5403,ENSG00000126216_at
5404,ENSG00000126217_at
5405,ENSG00000126218_at
5406,ENSG00000126226_at
5407,ENSG00000126231_at
5408,ENSG00000126233_at
5409,ENSG00000126243_at
5410,ENSG00000126247_at
5411,ENSG00000126249_at
5412,ENSG00000126254_at
5413,ENSG00000126259_at
5414,ENSG00000126261_at
5415,ENSG00000126262_at
5416,ENSG00000126264_at
5417,ENSG00000126266_at
5418,ENSG00000126267_at
5419,ENSG00000126337_at
5420,ENSG00000126351_at
5421,ENSG00000126353_at
5422,ENSG00000126368_at
5423,ENSG00000126391_at
5424,ENSG00000126432_at
5425,ENSG00000126453_at
5426,ENSG00000126456_at
5427,ENSG00000126457_at
5428,ENSG00000126458_at
5429,ENSG00000126460_at
5430,ENSG00000126461_at
5431,ENSG00000126464_at
5432,ENSG00000126467_at
5433,ENSG00000126500_at
5434,ENSG00000126545_at
5435,ENSG00000126549_at
5436,ENSG00000126550_at
5437,ENSG00000126561_at
5438,ENSG00000126562_at
5439,ENSG00000126581_at
5440,ENSG00000126583_at
5441,ENSG00000126602_at
5442,ENSG00000126603_at
5443,ENSG00000126653_at
5444,ENSG00000126698_at
5445,ENSG00000126705_at
5446,ENSG00000126709_at
5447,ENSG00000126733_at
5448,ENSG00000126746_at
5449,ENSG00000126749_at
5450,ENSG00000126752_at
5451,ENSG00000126756_at
5452,ENSG00000126767_at
5453,ENSG00000126768_at
5454,ENSG00000126773_at
5455,ENSG00000126775_at
5456,ENSG00000126777_at
5457,ENSG00000126778_at
5458,ENSG00000126785_at
5459,ENSG00000126787_at
5460,ENSG00000126790_at
5461,ENSG00000126803_at
5462,ENSG00000126804_at
5463,ENSG00000126814_at
5464,ENSG00000126821_at
5465,ENSG00000126822_at
5466,ENSG00000126838_at
5467,ENSG00000126856_at
5468,ENSG00000126858_at
5469,ENSG00000126860_at
5470,ENSG00000126861_at
5471,ENSG00000126870_at
5472,ENSG00000126878_at
5473,ENSG00000126882_at
5474,ENSG00000126883_at
5475,ENSG00000126890_at
5476,ENSG00000126895_at
5477,ENSG00000126903_at
5478,ENSG00000126934_at
5479,ENSG00000126945_at
5480,ENSG00000126947_at
5481,ENSG00000126950_at
5482,ENSG00000126952_at
5483,ENSG00000126953_at
5484,ENSG00000126970_at
5485,ENSG00000127022_at
5486,ENSG00000127054_at
5487,ENSG00000127074_at
5488,ENSG00000127080_at
5489,ENSG00000127081_at
5490,ENSG00000127083_at
5491,ENSG00000127084_at
5492,ENSG00000127124_at
5493,ENSG00000127125_at
5494,ENSG00000127129_at
5495,ENSG00000127152_at
5496,ENSG00000127184_at
5497,ENSG00000127191_at
5498,ENSG00000127220_at
5499,ENSG00000127241_at
5500,ENSG00000127249_at
5501,ENSG00000127252_at
5502,ENSG00000127311_at
5503,ENSG00000127318_at
5504,ENSG00000127324_at
5505,ENSG00000127325_at
5506,ENSG00000127329_at
5507,ENSG00000127334_at
5508,ENSG00000127337_at
5509,ENSG00000127366_at
5510,ENSG00000127377_at
5511,ENSG00000127399_at
5512,ENSG00000127412_at
5513,ENSG00000127415_at
5514,ENSG00000127418_at
5515,ENSG00000127419_at
5516,ENSG00000127423_at
5517,ENSG00000127445_at
5518,ENSG00000127452_at
5519,ENSG00000127463_at
5520,ENSG00000127472_at
5521,ENSG00000127481_at
5522,ENSG00000127483_at
5523,ENSG00000127507_at
5524,ENSG00000127511_at
5525,ENSG00000127515_at
5526,ENSG00000127527_at
5527,ENSG00000127528_at
5528,ENSG00000127529_at
5529,ENSG00000127530_at
5530,ENSG00000127554_at
5531,ENSG00000127561_at
5532,ENSG00000127564_at
5533,ENSG00000127578_at
5534,ENSG00000127580_at
5535,ENSG00000127585_at
5536,ENSG00000127586_at
5537,ENSG00000127588_at
5538,ENSG00000127603_at
5539,ENSG00000127616_at
5540,ENSG00000127663_at
5541,ENSG00000127666_at
5542,ENSG00000127720_at
5543,ENSG00000127743_at
5544,ENSG00000127774_at
5545,ENSG00000127804_at
5546,ENSG00000127824_at
5547,ENSG00000127831_at
5548,ENSG00000127837_at
5549,ENSG00000127838_at
5550,ENSG00000127863_at
5551,ENSG00000127870_at
5552,ENSG00000127884_at
5553,ENSG00000127903_at
5554,ENSG00000127914_at
5555,ENSG00000127920_at
5556,ENSG00000127922_at
5557,ENSG00000127928_at
5558,ENSG00000127946_at
5559,ENSG00000127947_at
5560,ENSG00000127948_at
5561,ENSG00000127951_at
5562,ENSG00000127952_at
5563,ENSG00000127954_at
5564,ENSG00000127955_at
5565,ENSG00000127980_at
5566,ENSG00000127989_at
5567,ENSG00000127990_at
5568,ENSG00000127993_at
5569,ENSG00000127995_at
5570,ENSG00000128000_at
5571,ENSG00000128011_at
5572,ENSG00000128016_at
5573,ENSG00000128039_at
5574,ENSG00000128040_at
5575,ENSG00000128050_at
5576,ENSG00000128052_at
5577,ENSG00000128059_at
5578,ENSG00000128159_at
5579,ENSG00000128165_at
5580,ENSG00000128191_at
5581,ENSG00000128203_at
5582,ENSG00000128218_at
5583,ENSG00000128228_at
5584,ENSG00000128242_at
5585,ENSG00000128245_at
5586,ENSG00000128250_at
5587,ENSG00000128253_at
5588,ENSG00000128254_at
5589,ENSG00000128262_at
5590,ENSG00000128266_at
5591,ENSG00000128268_at
5592,ENSG00000128274_at
5593,ENSG00000128276_at
5594,ENSG00000128283_at
5595,ENSG00000128284_at
5596,ENSG00000128285_at
5597,ENSG00000128294_at
5598,ENSG00000128298_at
5599,ENSG00000128309_at
5600,ENSG00000128310_at
5601,ENSG00000128311_at
5602,ENSG00000128313_at
5603,ENSG00000128322_at
5604,ENSG00000128335_at
5605,ENSG00000128340_at
5606,ENSG00000128342_at
5607,ENSG00000128346_at
5608,ENSG00000128383_at
5609,ENSG00000128394_at
5610,ENSG00000128408_at
5611,ENSG00000128422_at
5612,ENSG00000128438_at
5613,ENSG00000128463_at
5614,ENSG00000128482_at
5615,ENSG00000128510_at
5616,ENSG00000128512_at
5617,ENSG00000128513_at
5618,ENSG00000128519_at
5619,ENSG00000128524_at
5620,ENSG00000128534_at
5621,ENSG00000128536_at
5622,ENSG00000128563_at
5623,ENSG00000128564_at
5624,ENSG00000128567_at
5625,ENSG00000128573_at
5626,ENSG00000128578_at
5627,ENSG00000128581_at
5628,ENSG00000128585_at
5629,ENSG00000128590_at
5630,ENSG00000128591_at
5631,ENSG00000128594_at
5632,ENSG00000128595_at
5633,ENSG00000128596_at
5634,ENSG00000128602_at
5635,ENSG00000128604_at
5636,ENSG00000128606_at
5637,ENSG00000128607_at
5638,ENSG00000128609_at
5639,ENSG00000128617_at
5640,ENSG00000128626_at
5641,ENSG00000128641_at
5642,ENSG00000128645_at
5643,ENSG00000128652_at
5644,ENSG00000128654_at
5645,ENSG00000128655_at
5646,ENSG00000128656_at
5647,ENSG00000128683_at
5648,ENSG00000128694_at
5649,ENSG00000128699_at
5650,ENSG00000128708_at
5651,ENSG00000128709_at
5652,ENSG00000128710_at
5653,ENSG00000128714_at
5654,ENSG00000128731_at
5655,ENSG00000128789_at
5656,ENSG00000128791_at
5657,ENSG00000128805_at
5658,ENSG00000128815_at
5659,ENSG00000128829_at
5660,ENSG00000128833_at
5661,ENSG00000128849_at
5662,ENSG00000128872_at
5663,ENSG00000128881_at
5664,ENSG00000128891_at
5665,ENSG00000128908_at
5666,ENSG00000128915_at
5667,ENSG00000128917_at
5668,ENSG00000128918_at
5669,ENSG00000128923_at
5670,ENSG00000128928_at
5671,ENSG00000128944_at
5672,ENSG00000128951_at
5673,ENSG00000128965_at
5674,ENSG00000128989_at
5675,ENSG00000129003_at
5676,ENSG00000129009_at
5677,ENSG00000129028_at
5678,ENSG00000129038_at
5679,ENSG00000129055_at
5680,ENSG00000129071_at
5681,ENSG00000129083_at
5682,ENSG00000129103_at
5683,ENSG00000129116_at
5684,ENSG00000129128_at
5685,ENSG00000129151_at
5686,ENSG00000129152_at
5687,ENSG00000129158_at
5688,ENSG00000129159_at
5689,ENSG00000129170_at
5690,ENSG00000129173_at
5691,ENSG00000129187_at
5692,ENSG00000129194_at
5693,ENSG00000129195_at
5694,ENSG00000129197_at
5695,ENSG00000129204_at
5696,ENSG00000129214_at
5697,ENSG00000129219_at
5698,ENSG00000129221_at
5699,ENSG00000129235_at
5700,ENSG00000129244_at
5701,ENSG00000129245_at
5702,ENSG00000129250_at
5703,ENSG00000129255_at
5704,ENSG00000129292_at
5705,ENSG00000129295_at
5706,ENSG00000129315_at
5707,ENSG00000129317_at
5708,ENSG00000129347_at
5709,ENSG00000129351_at
5710,ENSG00000129353_at
5711,ENSG00000129354_at
5712,ENSG00000129355_at
5713,ENSG00000129422_at
5714,ENSG00000129437_at
5715,ENSG00000129450_at
5716,ENSG00000129451_at
5717,ENSG00000129460_at
5718,ENSG00000129467_at
5719,ENSG00000129472_at
5720,ENSG00000129484_at
5721,ENSG00000129493_at
5722,ENSG00000129514_at
5723,ENSG00000129515_at
5724,ENSG00000129518_at
5725,ENSG00000129521_at
5726,ENSG00000129534_at
5727,ENSG00000129535_at
5728,ENSG00000129538_at
5729,ENSG00000129562_at
5730,ENSG00000129566_at
5731,ENSG00000129595_at
5732,ENSG00000129596_at
5733,ENSG00000129625_at
5734,ENSG00000129636_at
5735,ENSG00000129646_at
5736,ENSG00000129654_at
5737,ENSG00000129657_at
5738,ENSG00000129667_at
5739,ENSG00000129673_at
5740,ENSG00000129675_at
5741,ENSG00000129680_at
5742,ENSG00000129682_at
5743,ENSG00000129691_at
5744,ENSG00000129696_at
5745,ENSG00000129744_at
5746,ENSG00000129749_at
5747,ENSG00000129757_at
5748,ENSG00000129810_at
5749,ENSG00000129824_at
5750,ENSG00000129910_at
5751,ENSG00000129911_at
5752,ENSG00000129925_at
5753,ENSG00000129932_at
5754,ENSG00000129933_at
5755,ENSG00000129946_at
5756,ENSG00000129951_at
5757,ENSG00000129988_at
5758,ENSG00000129990_at
5759,ENSG00000129991_at
5760,ENSG00000129993_at
5761,ENSG00000130005_at
5762,ENSG00000130021_at
5763,ENSG00000130023_at
5764,ENSG00000130024_at
5765,ENSG00000130032_at
5766,ENSG00000130035_at
5767,ENSG00000130037_at
5768,ENSG00000130038_at
5769,ENSG00000130045_at
5770,ENSG00000130052_at
5771,ENSG00000130054_at
5772,ENSG00000130055_at
5773,ENSG00000130066_at
5774,ENSG00000130119_at
5775,ENSG00000130147_at
5776,ENSG00000130150_at
5777,ENSG00000130158_at
5778,ENSG00000130159_at
5779,ENSG00000130164_at
5780,ENSG00000130165_at
5781,ENSG00000130167_at
5782,ENSG00000130173_at
5783,ENSG00000130175_at
5784,ENSG00000130176_at
5785,ENSG00000130177_at
5786,ENSG00000130182_at
5787,ENSG00000130193_at
5788,ENSG00000130202_at
5789,ENSG00000130203_at
5790,ENSG00000130208_at
5791,ENSG00000130222_at
5792,ENSG00000130224_at
5793,ENSG00000130226_at
5794,ENSG00000130227_at
5795,ENSG00000130244_at
5796,ENSG00000130254_at
5797,ENSG00000130255_at
5798,ENSG00000130270_at
5799,ENSG00000130287_at
5800,ENSG00000130294_at
5801,ENSG00000130299_at
5802,ENSG00000130300_at
5803,ENSG00000130303_at
5804,ENSG00000130304_at
5805,ENSG00000130305_at
5806,ENSG00000130309_at
5807,ENSG00000130311_at
5808,ENSG00000130312_at
5809,ENSG00000130313_at
5810,ENSG00000130332_at
5811,ENSG00000130338_at
5812,ENSG00000130340_at
5813,ENSG00000130347_at
5814,ENSG00000130348_at
5815,ENSG00000130349_at
5816,ENSG00000130363_at
5817,ENSG00000130368_at
5818,ENSG00000130377_at
5819,ENSG00000130382_at
5820,ENSG00000130383_at
5821,ENSG00000130385_at
5822,ENSG00000130396_at
5823,ENSG00000130402_at
5824,ENSG00000130413_at
5825,ENSG00000130414_at
5826,ENSG00000130427_at
5827,ENSG00000130433_at
5828,ENSG00000130449_at
5829,ENSG00000130475_at
5830,ENSG00000130477_at
5831,ENSG00000130479_at
5832,ENSG00000130487_at
5833,ENSG00000130508_at
5834,ENSG00000130511_at
5835,ENSG00000130513_at
5836,ENSG00000130517_at
5837,ENSG00000130518_at
5838,ENSG00000130520_at
5839,ENSG00000130522_at
5840,ENSG00000130528_at
5841,ENSG00000130529_at
5842,ENSG00000130540_at
5843,ENSG00000130544_at
5844,ENSG00000130545_at
5845,ENSG00000130558_at
5846,ENSG00000130559_at
5847,ENSG00000130560_at
5848,ENSG00000130561_at
5849,ENSG00000130584_at
5850,ENSG00000130589_at
5851,ENSG00000130590_at
5852,ENSG00000130592_at
5853,ENSG00000130595_at
5854,ENSG00000130598_at
5855,ENSG00000130600_at
5856,ENSG00000130635_at
5857,ENSG00000130638_at
5858,ENSG00000130640_at
5859,ENSG00000130643_at
5860,ENSG00000130649_at
5861,ENSG00000130653_at
5862,ENSG00000130669_at
5863,ENSG00000130675_at
5864,ENSG00000130684_at
5865,ENSG00000130695_at
5866,ENSG00000130699_at
5867,ENSG00000130700_at
5868,ENSG00000130701_at
5869,ENSG00000130702_at
5870,ENSG00000130703_at
5871,ENSG00000130706_at
5872,ENSG00000130707_at
5873,ENSG00000130711_at
5874,ENSG00000130713_at
5875,ENSG00000130714_at
5876,ENSG00000130717_at
5877,ENSG00000130720_at
5878,ENSG00000130723_at
5879,ENSG00000130724_at
5880,ENSG00000130725_at
5881,ENSG00000130726_at
5882,ENSG00000130731_at
5883,ENSG00000130733_at
5884,ENSG00000130734_at
5885,ENSG00000130741_at
5886,ENSG00000130748_at
5887,ENSG00000130749_at
5888,ENSG00000130751_at
5889,ENSG00000130755_at
5890,ENSG00000130758_at
5891,ENSG00000130762_at
5892,ENSG00000130764_at
5893,ENSG00000130766_at
5894,ENSG00000130768_at
5895,ENSG00000130770_at
5896,ENSG00000130772_at
5897,ENSG00000130775_at
5898,ENSG00000130779_at
5899,ENSG00000130783_at
5900,ENSG00000130787_at
5901,ENSG00000130803_at
5902,ENSG00000130811_at
5903,ENSG00000130812_at
5904,ENSG00000130813_at
5905,ENSG00000130816_at
5906,ENSG00000130818_at
5907,ENSG00000130821_at
5908,ENSG00000130822_at
5909,ENSG00000130826_at
5910,ENSG00000130827_at
5911,ENSG00000130829_at
5912,ENSG00000130830_at
5913,ENSG00000130844_at
5914,ENSG00000130856_at
5915,ENSG00000130876_at
5916,ENSG00000130881_at
5917,ENSG00000130921_at
5918,ENSG00000130935_at
5919,ENSG00000130939_at
5920,ENSG00000130940_at
5921,ENSG00000130943_at
5922,ENSG00000130956_at
5923,ENSG00000130957_at
5924,ENSG00000130985_at
5925,ENSG00000130988_at
5926,ENSG00000130997_at
5927,ENSG00000131002_at
5928,ENSG00000131013_at
5929,ENSG00000131015_at
5930,ENSG00000131016_at
5931,ENSG00000131018_at
5932,ENSG00000131019_at
5933,ENSG00000131023_at
5934,ENSG00000131037_at
5935,ENSG00000131042_at
5936,ENSG00000131043_at
5937,ENSG00000131044_at
5938,ENSG00000131050_at
5939,ENSG00000131051_at
5940,ENSG00000131055_at
5941,ENSG00000131059_at
5942,ENSG00000131061_at
5943,ENSG00000131067_at
5944,ENSG00000131068_at
5945,ENSG00000131069_at
5946,ENSG00000131080_at
5947,ENSG00000131089_at
5948,ENSG00000131094_at
5949,ENSG00000131095_at
5950,ENSG00000131096_at
5951,ENSG00000131097_at
5952,ENSG00000131100_at
5953,ENSG00000131115_at
5954,ENSG00000131116_at
5955,ENSG00000131126_at
5956,ENSG00000131127_at
5957,ENSG00000131142_at
5958,ENSG00000131143_at
5959,ENSG00000131148_at
5960,ENSG00000131149_at
5961,ENSG00000131153_at
5962,ENSG00000131165_at
5963,ENSG00000131171_at
5964,ENSG00000131174_at
5965,ENSG00000131183_at
5966,ENSG00000131187_at
5967,ENSG00000131188_at
5968,ENSG00000131196_at
5969,ENSG00000131203_at
5970,ENSG00000131236_at
5971,ENSG00000131238_at
5972,ENSG00000131242_at
5973,ENSG00000131263_at
5974,ENSG00000131264_at
5975,ENSG00000131269_at
5976,ENSG00000131323_at
5977,ENSG00000131351_at
5978,ENSG00000131355_at
5979,ENSG00000131368_at
5980,ENSG00000131370_at
5981,ENSG00000131373_at
5982,ENSG00000131374_at
5983,ENSG00000131375_at
5984,ENSG00000131378_at
5985,ENSG00000131379_at
5986,ENSG00000131381_at
5987,ENSG00000131386_at
5988,ENSG00000131389_at
5989,ENSG00000131398_at
5990,ENSG00000131400_at
5991,ENSG00000131401_at
5992,ENSG00000131408_at
5993,ENSG00000131409_at
5994,ENSG00000131435_at
5995,ENSG00000131437_at
5996,ENSG00000131446_at
5997,ENSG00000131459_at
5998,ENSG00000131462_at
5999,ENSG00000131467_at
6000,ENSG00000131470_at
6001,ENSG00000131471_at
6002,ENSG00000131473_at
6003,ENSG00000131475_at
6004,ENSG00000131477_at
6005,ENSG00000131480_at
6006,ENSG00000131482_at
6007,ENSG00000131495_at
6008,ENSG00000131504_at
6009,ENSG00000131507_at
6010,ENSG00000131508_at
6011,ENSG00000131558_at
6012,ENSG00000131584_at
6013,ENSG00000131591_at
6014,ENSG00000131620_at
6015,ENSG00000131626_at
6016,ENSG00000131634_at
6017,ENSG00000131650_at
6018,ENSG00000131652_at
6019,ENSG00000131653_at
6020,ENSG00000131668_at
6021,ENSG00000131669_at
6022,ENSG00000131686_at
6023,ENSG00000131697_at
6024,ENSG00000131711_at
6025,ENSG00000131724_at
6026,ENSG00000131725_at
6027,ENSG00000131730_at
6028,ENSG00000131732_at
6029,ENSG00000131737_at
6030,ENSG00000131738_at
6031,ENSG00000131746_at
6032,ENSG00000131747_at
6033,ENSG00000131748_at
6034,ENSG00000131759_at
6035,ENSG00000131771_at
6036,ENSG00000131773_at
6037,ENSG00000131779_at
6038,ENSG00000131781_at
6039,ENSG00000131788_at
6040,ENSG00000131791_at
6041,ENSG00000131797_at
6042,ENSG00000131808_at
6043,ENSG00000131828_at
6044,ENSG00000131831_at
6045,ENSG00000131844_at
6046,ENSG00000131845_at
6047,ENSG00000131848_at
6048,ENSG00000131849_at
6049,ENSG00000131864_at
6050,ENSG00000131871_at
6051,ENSG00000131873_at
6052,ENSG00000131876_at
6053,ENSG00000131899_at
6054,ENSG00000131910_at
6055,ENSG00000131914_at
6056,ENSG00000131931_at
6057,ENSG00000131941_at
6058,ENSG00000131943_at
6059,ENSG00000131944_at
6060,ENSG00000131966_at
6061,ENSG00000131969_at
6062,ENSG00000131979_at
6063,ENSG00000131981_at
6064,ENSG00000132000_at
6065,ENSG00000132002_at
6066,ENSG00000132004_at
6067,ENSG00000132005_at
6068,ENSG00000132016_at
6069,ENSG00000132017_at
6070,ENSG00000132024_at
6071,ENSG00000132031_at
6072,ENSG00000132109_at
6073,ENSG00000132122_at
6074,ENSG00000132128_at
6075,ENSG00000132141_at
6076,ENSG00000132153_at
6077,ENSG00000132155_at
6078,ENSG00000132164_at
6079,ENSG00000132170_at
6080,ENSG00000132182_at
6081,ENSG00000132185_at
6082,ENSG00000132199_at
6083,ENSG00000132204_at
6084,ENSG00000132205_at
6085,ENSG00000132254_at
6086,ENSG00000132259_at
6087,ENSG00000132274_at
6088,ENSG00000132275_at
6089,ENSG00000132294_at
6090,ENSG00000132300_at
6091,ENSG00000132305_at
6092,ENSG00000132313_at
6093,ENSG00000132321_at
6094,ENSG00000132323_at
6095,ENSG00000132326_at
6096,ENSG00000132329_at
6097,ENSG00000132334_at
6098,ENSG00000132341_at
6099,ENSG00000132356_at
6100,ENSG00000132357_at
6101,ENSG00000132359_at
6102,ENSG00000132361_at
6103,ENSG00000132376_at
6104,ENSG00000132382_at
6105,ENSG00000132383_at
6106,ENSG00000132386_at
6107,ENSG00000132388_at
6108,ENSG00000132394_at
6109,ENSG00000132405_at
6110,ENSG00000132423_at
6111,ENSG00000132424_at
6112,ENSG00000132429_at
6113,ENSG00000132432_at
6114,ENSG00000132434_at
6115,ENSG00000132436_at
6116,ENSG00000132437_at
6117,ENSG00000132446_at
6118,ENSG00000132463_at
6119,ENSG00000132465_at
6120,ENSG00000132466_at
6121,ENSG00000132467_at
6122,ENSG00000132470_at
6123,ENSG00000132471_at
6124,ENSG00000132475_at
6125,ENSG00000132478_at
6126,ENSG00000132481_at
6127,ENSG00000132485_at
6128,ENSG00000132507_at
6129,ENSG00000132510_at
6130,ENSG00000132514_at
6131,ENSG00000132517_at
6132,ENSG00000132518_at
6133,ENSG00000132530_at
6134,ENSG00000132535_at
6135,ENSG00000132541_at
6136,ENSG00000132549_at
6137,ENSG00000132554_at
6138,ENSG00000132561_at
6139,ENSG00000132563_at
6140,ENSG00000132570_at
6141,ENSG00000132581_at
6142,ENSG00000132589_at
6143,ENSG00000132591_at
6144,ENSG00000132600_at
6145,ENSG00000132603_at
6146,ENSG00000132604_at
6147,ENSG00000132612_at
6148,ENSG00000132613_at
6149,ENSG00000132622_at
6150,ENSG00000132623_at
6151,ENSG00000132631_at
6152,ENSG00000132635_at
6153,ENSG00000132639_at
6154,ENSG00000132640_at
6155,ENSG00000132646_at
6156,ENSG00000132661_at
6157,ENSG00000132664_at
6158,ENSG00000132669_at
6159,ENSG00000132670_at
6160,ENSG00000132676_at
6161,ENSG00000132677_at
6162,ENSG00000132680_at
6163,ENSG00000132681_at
6164,ENSG00000132688_at
6165,ENSG00000132692_at
6166,ENSG00000132693_at
6167,ENSG00000132694_at
6168,ENSG00000132698_at
6169,ENSG00000132702_at
6170,ENSG00000132703_at
6171,ENSG00000132704_at
6172,ENSG00000132716_at
6173,ENSG00000132718_at
6174,ENSG00000132740_at
6175,ENSG00000132744_at
6176,ENSG00000132746_at
6177,ENSG00000132749_at
6178,ENSG00000132763_at
6179,ENSG00000132768_at
6180,ENSG00000132773_at
6181,ENSG00000132780_at
6182,ENSG00000132781_at
6183,ENSG00000132792_at
6184,ENSG00000132793_at
6185,ENSG00000132801_at
6186,ENSG00000132819_at
6187,ENSG00000132821_at
6188,ENSG00000132823_at
6189,ENSG00000132824_at
6190,ENSG00000132825_at
6191,ENSG00000132837_at
6192,ENSG00000132840_at
6193,ENSG00000132842_at
6194,ENSG00000132846_at
6195,ENSG00000132849_at
6196,ENSG00000132854_at
6197,ENSG00000132855_at
6198,ENSG00000132872_at
6199,ENSG00000132874_at
6200,ENSG00000132879_at
6201,ENSG00000132881_at
6202,ENSG00000132906_at
6203,ENSG00000132911_at
6204,ENSG00000132912_at
6205,ENSG00000132915_at
6206,ENSG00000132932_at
6207,ENSG00000132938_at
6208,ENSG00000132950_at
6209,ENSG00000132952_at
6210,ENSG00000132953_at
6211,ENSG00000132963_at
6212,ENSG00000132964_at
6213,ENSG00000132965_at
6214,ENSG00000132970_at
6215,ENSG00000132972_at
6216,ENSG00000132975_at
6217,ENSG00000133019_at
6218,ENSG00000133020_at
6219,ENSG00000133026_at
6220,ENSG00000133027_at
6221,ENSG00000133028_at
6222,ENSG00000133030_at
6223,ENSG00000133048_at
6224,ENSG00000133055_at
6225,ENSG00000133056_at
6226,ENSG00000133059_at
6227,ENSG00000133063_at
6228,ENSG00000133065_at
6229,ENSG00000133067_at
6230,ENSG00000133069_at
6231,ENSG00000133083_at
6232,ENSG00000133101_at
6233,ENSG00000133103_at
6234,ENSG00000133104_at
6235,ENSG00000133105_at
6236,ENSG00000133106_at
6237,ENSG00000133107_at
6238,ENSG00000133110_at
6239,ENSG00000133111_at
6240,ENSG00000133112_at
6241,ENSG00000133114_at
6242,ENSG00000133115_at
6243,ENSG00000133116_at
6244,ENSG00000133119_at
6245,ENSG00000133121_at
